ID,AdminCode,RoadRank,RoadType,RoadNo,LinkType,MaxSpeed,LaneNo,R_LinkID,L_LinkID,FromNodeID,ToNodeID,SectionID,Length,ITSLinkID,Maker,UpdateDate,Version,Remark,HistType,HistRemark,distance,angle,x,y
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,268.78067687235034,137.89667808889530,445445.446,3945621.064
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,271.11001755132548,137.88959346155133,445447.008,3945619.336
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,274.11055417022050,137.87723927624927,445449.020,3945617.110
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,277.11101980080559,137.86708428326995,445451.033,3945614.885
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,279.38439196550763,137.90114204707675,445452.558,3945613.199
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,282.38433013151013,137.92478186523044,445454.568,3945610.972
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,285.38493840314362,137.91459896722478,445456.579,3945608.745
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,287.44527866637185,137.84716848273789,445457.960,3945607.216
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,290.44553532211165,137.78283342601898,445459.976,3945604.994
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,293.44579197785146,137.77465414657485,445461.992,3945602.772
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,295.36499519799258,137.86905233665956,445463.282,3945601.351
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,298.36574876989192,137.97233006810677,445465.291,3945599.122
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,301.36509003097257,137.95958868282685,445467.299,3945596.894
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,303.34619325889611,137.94540489605905,445468.626,3945595.423
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,306.34687384845716,137.93826604597882,445470.636,3945593.195
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,309.34681201445966,137.93278334423616,445472.646,3945590.968
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,311.44684296653668,137.85826538951162,445474.053,3945589.409
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,314.44709962227648,137.79632077985261,445476.069,3945587.187
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,317.44742527106501,137.79001196568666,445478.084,3945584.964
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,319.55423708047027,137.81698480277078,445479.500,3945583.404
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,322.55470271105537,137.85734663356581,445481.513,3945581.179
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,325.55442686501146,137.85746657304125,445483.526,3945578.955
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,328.10177882337581,137.89084404089905,445485.235,3945577.066
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,331.10238709500931,137.91838199112516,445487.246,3945574.839
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,334.10158298744142,137.91091262039825,445489.256,3945572.613
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,336.30775841118225,137.89674019652256,445490.735,3945570.976
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,339.30829502969277,137.89780936643805,445492.747,3945568.750
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,342.30816119321833,137.89246077923846,445494.758,3945566.524
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,344.48951238019976,137.84491784939667,445496.221,3945564.906
