id,Stamp,x_global,y_global,vx_global,vy_global,v
1,38.51006364822388,3689.48,2672.981,-5.4184,6.1477,29.500956409852208
2,38.60000562667847,3682.4431,2673.436,-4.9264,5.7009,27.124435918544002
1,38.60000562667847,3689.0471,2673.5214,-4.747,5.58,26.373632678112433
2,38.7000093460083,3682.0266,2673.9181,-4.9264,5.7009,27.124435918544002
1,38.7000093460083,3688.5129,2674.1464,-5.2211,6.1267,28.978622151096143
2,38.81005883216858,3681.5284,2674.4946,-4.9264,5.7009,27.124435918544002
1,38.81005883216858,3688.0019,2674.7352,-5.1528,6.0032,28.480928087349962
2,38.92004203796387,3680.9665,2675.1448,-4.9264,5.7009,27.124435918544002
1,38.92004203796387,3687.4304,2675.4293,-5.0877,6.041,28.4327927731062
2,39.010053873062134,3680.4612,2675.7295,-4.9264,5.7009,27.124435918544002
1,39.010053873062134,3686.9764,2675.9885,-4.8316,5.8128,27.211095367588566
2,39.100013256073,3680.026,2676.2332,-4.9264,5.7009,27.124435918544002
1,39.100013256073,3686.5663,2676.5599,-4.7698,6.0257,27.666193825475883
2,39.20001769065857,3680.5008,2675.0825,-5.5663,4.8762,26.640248625056035
1,39.20001769065857,3686.0082,2677.2274,-5.0701,6.2544,28.98468037559152
2,39.30000877380371,3680.101,2675.5577,-5.3674,4.8321,25.9994216143975
1,39.30000877380371,3685.5808,2677.7241,-4.8974,5.9236,27.66935824718745
2,39.40001606941223,3679.551,2676.1955,-5.4952,4.9975,26.74008398637521
1,39.40001606941223,3684.9756,2678.5415,-5.2376,6.6792,30.55638061917674
2,39.51006865501404,3679.1523,2676.7164,-5.3292,5.0471,26.423507337369127
1,39.51006865501404,3684.5814,2678.9568,-4.8834,5.8965,27.562063587794
2,39.61002731323242,3678.5479,2677.3355,-5.4417,4.9754,26.544161024375963
1,39.61002731323242,3683.9516,2679.7086,-5.1405,6.1723,28.917217655203277
2,39.69000244140625,3678.0844,2677.7873,-5.4987,4.8969,26.507181925810222
1,39.69000244140625,3683.6173,2680.1603,-4.7098,5.8363,26.998707264252484
2,39.80000567436218,3677.6191,2678.3095,-5.4577,4.9241,26.462632546592943
1,39.80000567436218,3683.0412,2680.9243,-5.2029,6.6441,30.37986936330043
2,39.90001034736633,3677.164,2678.8674,-5.3304,4.9474,26.181166985510785
1,39.90001034736633,3682.5608,2681.5949,-5.0167,6.6341,29.94251425034311
2,40.01006197929382,3676.5974,2679.5005,-5.5623,5.1579,27.30858388038457
1,40.01006197929382,3681.9865,2682.221,-5.279,6.4575,30.026492108802852
2,40.1200213432312,3676.0244,2680.0882,-5.5944,5.0652,27.1683302524097
1,40.1200213432312,3681.4326,2682.9,-5.1766,6.3383,29.460943611364524
2,40.220035552978516,3675.4237,2680.8257,-5.7775,5.3703,28.39659105044829
1,40.220035552978516,3680.9089,2683.5399,-5.0225,6.144,28.568272253673303
2,40.290013551712036,3674.945,2681.258,-5.7117,5.064,27.479961118138434
1,40.290013551712036,3680.535,2684.0412,-4.6515,5.8531,26.91472097023486
2,40.39001202583313,3674.498,2681.7383,-5.6308,5.0187,27.153943138277356
1,40.39001202583313,3680.1974,2684.4713,-4.3318,5.4711,25.122074890263345
2,40.510034799575806,3674.0388,2682.223,-5.5673,4.9528,26.82544949119772
1,40.510034799575806,3679.5082,2685.4222,-5.4567,7.209,32.54870990276573
2,40.62001991271973,3673.4019,2682.966,-5.7642,5.178,27.89423606938179
1,40.62001991271973,3678.9821,2686.0436,-4.9851,6.2842,28.876935359971977
2,40.710028409957886,3672.7601,2683.5829,-5.9954,5.1938,28.556052241442618
1,40.710028409957886,3678.515,2686.5823,-4.7599,5.8105,27.040423721709686
2,40.800021171569824,3672.3587,2684.0551,-5.5652,4.9557,26.82674336084796
1,40.800021171569824,3678.0708,2687.1823,-4.6111,5.8485,26.811468687142074
2,40.9000129699707,3672.0255,2684.5153,-5.402,5.201,26.995680854536715
1,40.9000129699707,3677.5384,2687.9685,-5.2803,7.0763,31.785286589061926
2,41.01003932952881,3671.4105,2685.1347,-5.6371,5.2504,27.732526238105322
1,41.01003932952881,3677.0049,2688.6332,-5.1556,6.6975,30.427288085296063
2,41.100022077560425,3670.8536,2685.7478,-5.6282,5.2449,27.695586684524308
1,41.100022077560425,3676.5645,2689.2277,-4.6941,6.1868,27.957672558494565
2,41.19001007080078,3670.443,2686.1946,-5.5319,5.1861,27.297770213466155
1,41.19001007080078,3676.1138,2689.8104,-4.8845,6.3965,28.97352654407123
2,41.30000638961792,3669.9765,2686.7353,-5.4171,5.158,26.927888440678004
1,41.30000638961792,3675.566,2690.554,-5.1408,6.8378,30.797012873017408
2,41.40002655982971,3669.3991,2687.2846,-5.5444,5.0614,27.025941454595063
1,41.40002655982971,3674.9946,2691.2785,-5.2677,6.8648,31.150744527166598
2,41.50001525878906,3668.8073,2688.0065,-5.8013,5.5281,28.84832799397567
1,41.50001525878906,3674.4149,2692.0216,-5.5035,7.1243,32.40883134440981
2,41.60001993179321,3668.2511,2688.5601,-5.87,5.4619,28.865008242950495
1,41.60001993179321,3673.931,2692.6419,-5.2952,6.8311,31.115137641347506
2,41.710062742233276,3667.7907,2689.0393,-5.5743,5.1509,27.32316788456273
1,41.710062742233276,3673.3512,2693.3437,-5.4386,6.8334,31.440538843016036
2,41.82000255584717,3667.1893,2689.7632,-5.7008,5.4086,28.28969577100468
1,41.82000255584717,3672.7455,2694.0729,-5.4523,6.725,31.167185881282254
2,41.900012254714966,3666.6457,2690.3906,-5.6958,5.4542,28.38992851750071
1,41.900012254714966,3672.2657,2694.6144,-5.111,6.1126,28.684161986880493
2,42.00002408027649,3666.1988,2690.8363,-5.6984,5.3317,28.09356305903543
1,42.00002408027649,3671.7558,2695.2121,-5.395,6.4083,30.15681427495948
2,42.090020179748535,3665.5196,2691.5498,-5.8532,5.3927,28.65137831499211
1,42.090020179748535,3671.2657,2695.7485,-4.7626,5.469,26.10740247687617
2,42.200016260147095,3665.1107,2692.0437,-5.7549,5.5196,28.706441121866707
1,42.200016260147095,3670.619,2696.515,-5.6888,6.6147,31.40815900094751
2,42.30001211166382,3664.5291,2692.6525,-5.908,5.598,29.300122888479496
1,42.30001211166382,3670.1166,2697.134,-5.4675,6.4982,30.572491998370033
2,42.4000039100647,3663.9604,2693.2587,-5.8183,5.4775,28.767496414780346
1,42.4000039100647,3669.5333,2697.7961,-5.4186,6.3142,29.953719383342026
2,42.500019788742065,3663.4971,2693.721,-5.6738,5.2563,27.843782462962896
1,42.500019788742065,3669.0062,2698.3701,-5.4739,6.2266,29.84617745807996
2,42.610050678253174,3662.7948,2694.4724,-6.1079,5.6487,29.950237614015684
1,42.610050678253174,3668.361,2699.1143,-5.7515,6.5834,31.470858984425575
2,42.71002697944641,3662.1804,2695.2003,-6.1488,5.8042,30.44001262937977
1,42.71002697944641,3667.8432,2699.7059,-5.338,6.1058,29.196651996665647
2,42.81004595756531,3661.668,2695.6782,-6.0068,5.4803,29.272081116941443
1,42.81004595756531,3667.221,2700.3466,-5.7178,6.2724,30.55469934815265
2,42.91006112098694,3661.0394,2696.4106,-6.1504,5.739,30.28358455390643
1,42.91006112098694,3666.7187,2700.9229,-5.3246,5.9405,28.71909006416464
2,43.00001764297485,3660.5689,2696.8856,-6.0224,5.5402,29.459158282069094
1,43.00001764297485,3666.2148,2701.4946,-5.4015,6.062,29.229704743633658
2,43.10000228881836,3660.0183,2697.4638,-6.0178,5.5072,29.36663865839603
1,43.10000228881836,3665.6697,2702.0789,-5.4552,6.0132,29.22831581512695
2,43.210031032562256,3659.5127,2698.0329,-5.9148,5.4952,29.064751568812692
1,43.210031032562256,3665.0689,2702.7891,-5.7327,6.5073,31.220283173552417
2,43.300025939941406,3658.9013,2698.6839,-6.0536,5.5922,29.668624984114114
1,43.300025939941406,3664.5798,2703.3357,-5.3238,6.009,28.901280587932433
2,43.41003155708313,3658.3499,2699.3109,-6.0552,5.676,29.87835675867065
1,43.41003155708313,3663.9891,2704.0206,-5.5771,6.3653,30.466527648552272
2,43.49001932144165,3657.7629,2699.885,-5.8078,5.3226,28.36028078732649
1,43.49001932144165,3664.0324,2703.9538,-4.8588,5.5024,26.426144022009716
2,43.599998235702515,3657.2997,2700.4123,-5.9171,5.6245,29.389557017308036
1,43.599998235702515,3663.0952,2704.9977,-6.7752,7.6157,36.69567809741087
2,43.70000195503235,3656.6783,2701.0576,-6.0626,5.7084,29.977636717846853
1,43.70000195503235,3662.3944,2705.8399,-6.8008,7.8701,37.44508026782691
2,43.80001354217529,3656.1413,2701.6849,-5.8412,5.5925,29.112332971137846
1,43.80001354217529,3661.6496,2706.7019,-6.8008,7.8701,37.44508026782691
2,43.89000177383423,3655.526,2702.3503,-6.0031,5.7417,29.904783854092642
1,43.89000177383423,3660.9578,2707.5025,-6.8008,7.8701,37.44508026782691
2,44.00001549720764,3655.0285,2702.8302,-5.9911,5.5736,29.458097670474245
1,44.00001549720764,3660.9934,2707.2946,-5.094,5.4513,26.859355533266243
2,44.11005139350891,3654.3912,2703.5504,-5.8946,5.517,29.06508957759463
1,44.11005139350891,3660.3706,2707.9609,-5.094,5.4513,26.859355533266243
2,44.19001841545105,3653.9192,2704.082,-5.8334,5.5622,29.016675416456653
1,44.19001841545105,3659.8047,2708.5396,-5.4596,5.7564,28.561269503213616
2,44.3000214099884,3653.4256,2704.6195,-5.8843,5.6455,29.356373606942668
1,44.3000214099884,3659.1308,2709.4222,-6.2392,7.2314,34.38344199314548
2,44.40001630783081,3652.8546,2705.2494,-5.8727,5.6382,29.308047405257145
1,44.40001630783081,3658.6514,2709.9351,-5.5239,6.226,29.96371225068082
2,44.5000057220459,3652.2809,2705.855,-5.6463,5.3553,28.01529663360358
1,44.5000057220459,3657.9992,2710.6701,-5.5239,6.226,29.96371225068082
2,44.600006103515625,3651.7942,2706.4096,-5.6798,5.5144,28.498891395701694
1,44.600006103515625,3657.5539,2711.2018,-5.4032,6.1832,29.56091779598191
2,44.700011014938354,3651.2113,2707.0368,-5.8892,5.7097,29.52951448061414
1,44.700011014938354,3656.8779,2711.8856,-6.067,6.5918,32.25172396121485
2,44.81004595756531,3650.6929,2707.591,-5.7361,5.5259,28.673364743245607
1,44.81004595756531,3656.2516,2712.5661,-6.067,6.5918,32.25172396121485
2,44.90000009536743,3649.0539,2709.4786,-4.1301,4.4178,21.771722250111495
1,44.90000009536743,3655.584,2713.2914,-6.067,6.5918,32.25172396121485
2,45.00001645088196,3648.5625,2710.1623,-4.5409,5.4376,25.503469857005733
1,45.00001645088196,3655.1129,2713.7547,-5.8381,6.2143,30.695343813940248
2,45.10001850128174,3647.9402,2710.7739,-5.2436,5.7564,28.03183914200422
1,45.10001850128174,3654.5372,2714.4316,-5.8645,6.5007,31.518295182169993
2,45.20001411437988,3647.3876,2711.4559,-5.0961,5.8972,28.058577147246794
1,45.20001411437988,3654.0582,2714.9041,-5.1342,5.4545,26.966758710946337
2,45.300004720687866,3646.7358,2712.1566,-5.7182,6.4169,30.94208206271841
1,45.300004720687866,3653.5697,2715.4231,-5.1342,5.4545,26.966758710946337
2,45.4000027179718,3646.1365,2712.7809,-5.8788,6.4099,31.311124421713124
1,45.4000027179718,3652.8643,2716.2378,-5.7785,6.3446,30.89400181060395
2,45.50000596046448,3645.5139,2713.4182,-6.0007,6.3797,31.53011710471117
1,45.50000596046448,3652.241,2716.8548,-5.9453,6.2593,31.078120187630393
2,45.610029458999634,3644.7981,2714.2466,-6.5317,7.2049,35.00964164546675
1,45.610029458999634,3651.6676,2717.4584,-5.9453,6.2593,31.078120187630393
2,45.70002841949463,3644.1156,2714.9994,-6.5317,7.2049,35.00964164546675
1,45.70002841949463,3651.0464,2718.1124,-5.9453,6.2593,31.078120187630393
2,45.81003522872925,3643.5098,2715.6905,-6.3631,7.0915,34.29997439686508
1,45.81003522872925,3650.4467,2718.7438,-5.9453,6.2593,31.078120187630393
2,45.90000653266907,3642.9988,2716.3401,-5.6292,6.5924,31.20758385367249
1,45.90000653266907,3649.797,2719.4278,-5.9453,6.2593,31.078120187630393
2,46.000019550323486,3642.4732,2716.9557,-5.6292,6.5924,31.20758385367249
1,46.000019550323486,3649.2418,2720.0123,-5.9453,6.2593,31.078120187630393
2,46.11006259918213,3641.4067,2718.0257,-7.2841,7.9643,38.85468964498365
1,46.11006259918213,3648.6679,2720.6165,-5.9453,6.2593,31.078120187630393
2,46.22005009651184,3640.5307,2718.9835,-7.2841,7.9643,38.85468964498365
1,46.22005009651184,3647.9529,2721.3693,-5.9453,6.2593,31.078120187630393
2,46.30000925064087,3639.8261,2719.7539,-7.2841,7.9643,38.85468964498365
1,46.30000925064087,3647.3778,2721.9748,-5.9453,6.2593,31.078120187630393
2,46.42003035545349,3639.5123,2720.2428,-6.4138,7.399,35.25097342574245
1,46.42003035545349,3646.5618,2722.839,-6.3265,6.6674,33.088450736315835
2,46.520023822784424,3638.8243,2721.1083,-6.4815,7.7736,36.43632173754096
1,46.520023822784424,3646.0068,2723.457,-5.8017,6.2758,30.767974183374506
2,46.60002589225769,3638.1434,2721.9248,-6.4815,7.7736,36.43632173754096
1,46.60002589225769,3645.3895,2724.1055,-5.8348,6.2308,30.730541248939954
2,46.70002818107605,3637.6045,2722.5712,-6.4815,7.7736,36.43632173754096
1,46.70002818107605,3644.7723,2724.7486,-6.3271,6.6966,33.166267980754185
2,46.800004720687866,3636.9707,2723.3314,-6.4815,7.7736,36.43632173754096
1,46.800004720687866,3644.2003,2725.3641,-6.1358,6.5359,32.27295701716841
2,46.90000367164612,3636.165,2724.099,-6.8949,7.8028,37.485549304978846
1,46.90000367164612,3643.5014,2726.1327,-6.5452,7.0677,34.67830245610071
2,47.00001001358032,3635.4779,2724.8766,-6.8949,7.8028,37.485549304978846
1,47.00001001358032,3642.8491,2726.837,-6.5452,7.0677,34.67830245610071
2,47.110039472579956,3634.6556,2725.8072,-6.8949,7.8028,37.485549304978846
1,47.110039472579956,3642.3253,2727.4831,-5.7347,6.4464,31.060898688994815
2,47.190021991729736,3633.9784,2726.5736,-6.8949,7.8028,37.485549304978846
1,47.190021991729736,3641.7665,2728.0763,-5.7179,6.296,30.61778230822082
2,47.30001449584961,3633.4505,2726.9905,-6.8414,7.3283,36.09145610329403
1,47.30001449584961,3641.3094,2728.5796,-5.7179,6.296,30.61778230822082
2,47.39000153541565,3632.7068,2727.7872,-6.8414,7.3283,36.09145610329403
1,47.39000153541565,3640.9611,2728.9912,-4.8372,5.417,26.144624900854858
2,47.50000810623169,3632.1024,2728.4346,-6.8414,7.3283,36.09145610329403
1,47.50000810623169,3640.1834,2729.8592,-6.1849,6.9147,33.39784709732051
2,47.60002589225769,3631.2335,2729.3654,-6.8414,7.3283,36.09145610329403
1,47.60002589225769,3639.1075,2730.9584,-7.3844,7.8273,38.7390760460804
2,47.710028648376465,3630.8309,2729.9689,-6.163,6.9831,33.52956098349038
1,47.710028648376465,3638.669,2731.5224,-6.1803,6.9166,33.391909333010595
2,47.800021171569824,3630.2094,2730.6732,-6.163,6.9831,33.52956098349038
1,47.800021171569824,3638.0098,2732.2883,-6.3157,7.1747,34.4104991256564
2,47.90001106262207,3629.7005,2731.2498,-6.163,6.9831,33.52956098349038
1,47.90001106262207,3637.3815,2733.0207,-6.7019,7.6806,36.696536027412726
2,48.00000238418579,3629.1125,2731.916,-6.163,6.9831,33.52956098349038
1,48.00000238418579,3636.8117,2733.688,-6.4216,7.4167,35.31752023333462
2,48.090004205703735,3628.538,2732.567,-6.163,6.9831,33.52956098349038
1,48.090004205703735,3636.1447,2734.4094,-6.6921,7.5356,36.28140471673058
2,48.200023889541626,3627.9062,2733.2829,-6.163,6.9831,33.52956098349038
1,48.200023889541626,3635.5462,2735.2234,-6.3378,7.703,35.91059419177578
2,48.30001664161682,3627.2426,2734.0348,-6.163,6.9831,33.52956098349038
1,48.30001664161682,3634.9253,2735.8732,-6.0939,6.9904,33.38528073021403
2,48.40002727508545,3626.6746,2734.6784,-6.163,6.9831,33.52956098349038
1,48.40002727508545,3634.2464,2736.725,-6.5321,7.7659,36.53202472531737
2,48.500006914138794,3625.9389,2735.512,-6.163,6.9831,33.52956098349038
1,48.500006914138794,3633.6111,2737.4878,-5.948,7.1018,33.34895655684598
2,48.61006188392639,3625.3963,2736.1268,-6.163,6.9831,33.52956098349038
1,48.61006188392639,3632.9243,2738.3273,-6.5286,7.8643,36.795774601875145
2,48.700010538101196,3624.7818,2736.8231,-6.163,6.9831,33.52956098349038
1,48.700010538101196,3632.3165,2738.9232,-6.358,7.1212,34.36739833886761
2,48.81007528305054,3624.1648,2737.5222,-6.163,6.9831,33.52956098349038
1,48.81007528305054,3631.607,2739.8026,-6.6443,7.7744,36.816582015934074
2,48.90000939369202,3623.5121,2738.2617,-6.163,6.9831,33.52956098349038
1,48.90000939369202,3630.9786,2740.5534,-6.3474,7.4879,35.338384313423276
2,49.000030755996704,3622.9631,2738.8838,-6.163,6.9831,33.52956098349038
1,49.000030755996704,3630.4451,2741.1878,-6.2285,7.3667,34.72880296777302
2,49.11005520820618,3622.3181,2739.6146,-6.163,6.9831,33.52956098349038
1,49.11005520820618,3629.6389,2742.0572,-6.8506,7.7631,37.27285725472626
2,49.20000457763672,3621.6055,2740.4221,-6.163,6.9831,33.52956098349038
1,49.20000457763672,3629.0486,2742.7175,-6.0496,6.8215,32.823338806916034
2,49.290032148361206,3621.0633,2741.0364,-6.163,6.9831,33.52956098349038
1,49.290032148361206,3628.4466,2743.358,-6.2994,6.9658,33.810269706111484
2,49.390015602111816,3620.5246,2741.6468,-6.163,6.9831,33.52956098349038
1,49.390015602111816,3627.8392,2744.139,-6.5161,7.6229,36.1021245983557
2,49.49000644683838,3619.901,2742.3533,-6.163,6.9831,33.52956098349038
1,49.49000644683838,3627.1914,2744.8132,-6.4693,7.2275,34.919739971403
2,49.59000015258789,3619.2955,2743.0394,-6.163,6.9831,33.52956098349038
1,49.59000015258789,3626.5342,2745.5091,-6.5541,7.1715,34.97500310532652
2,49.700013399124146,3619.8683,2742.2574,-6.1961,6.047,31.16815554635211
1,49.700013399124146,3625.8184,2746.3812,-6.8314,7.8237,37.39121376933357
2,49.81005859375,3619.2057,2743.0482,-6.0745,5.992,30.71701223556744
1,49.81005859375,3625.144,2747.1586,-6.1583,7.0731,33.76205112844893
2,49.90000939369202,3618.5676,2743.6702,-6.1661,5.8463,30.589412664907446
1,49.90000939369202,3624.6039,2747.7239,-5.7214,6.3671,30.816164096058415
2,50.000009059906006,3618.001,2744.2954,-6.3412,6.0909,31.653373406953015
1,50.000009059906006,3623.8953,2748.5617,-6.5236,7.4336,35.60466719860193
2,50.100008487701416,3617.4931,2744.8542,-6.2056,6.0023,31.08054879476873
1,50.100008487701416,3623.2501,2749.2504,-6.6902,7.4404,36.02129277902169
2,50.19002890586853,3617.0152,2745.4403,-5.636,5.5576,28.494952576370434
1,50.19002890586853,3622.6194,2749.9565,-6.0698,6.7696,32.732287307061206
2,50.310049295425415,3616.4963,2746.0722,-5.7977,5.9403,29.882274718715774
1,50.310049295425415,3621.9147,2750.7404,-6.7798,7.5542,36.54161831135561
2,50.420021295547485,3615.8377,2746.8374,-5.967,6.1308,30.79879376557465
1,50.420021295547485,3621.2119,2751.5627,-6.5917,7.5053,35.96038485974253
2,50.52001929283142,3615.32,2747.4082,-5.6495,5.7126,28.923630670605657
1,50.52001929283142,3620.629,2752.2424,-5.9713,6.8614,32.745207712030165
2,50.61004304885864,3614.7193,2748.0332,-5.7579,5.6681,29.086745769494396
1,50.61004304885864,3619.9722,2752.8838,-6.0691,6.545,32.13310065240515
2,50.71003556251526,3614.195,2748.5675,-5.9184,5.7136,29.614827003026708
1,50.71003556251526,3619.4003,2753.5532,-6.2789,6.9598,33.744772635180105
2,50.80000638961792,3613.6801,2749.1621,-5.8799,5.7834,29.690930885157513
1,50.80000638961792,3618.7659,2754.2438,-6.4459,7.0946,34.50801890244063
2,50.900009870529175,3613.2597,2749.6819,-5.5813,5.6489,28.587939982866903
1,50.900009870529175,3618.1194,2754.9654,-6.5726,7.2742,35.29341597159448
2,51.00000214576721,3612.6353,2750.3306,-5.9751,5.9052,30.242829949725273
1,51.00000214576721,3617.4508,2755.6583,-6.8387,7.3846,36.23326852018735
2,51.11999988555908,3612.0898,2751.0265,-5.6526,5.6948,28.88596430877806
1,51.11999988555908,3616.7315,2756.4592,-6.4089,7.0202,34.22030692381353
2,51.200002908706665,3611.4514,2751.5914,-5.8063,5.4449,28.65565078430431
1,51.200002908706665,3616.3133,2756.9328,-5.3623,5.9321,28.787413382101562
2,51.32000184059143,3611.0611,2752.1162,-5.5457,5.5626,28.27714805209323
1,51.32000184059143,3615.5256,2757.8171,-6.5139,7.2523,35.09339910239531
2,51.419971227645874,3610.4787,2752.6732,-5.3878,5.1798,26.905928171404906
1,51.419971227645874,3614.8311,2758.4875,-6.1678,6.4495,32.126406270954114
2,51.5100793838501,3609.9783,2753.2289,-5.4584,5.3347,27.47655153515448
1,51.5100793838501,3614.2303,2759.1413,-6.3101,6.6905,33.108288588956086
2,51.59999680519104,3609.5967,2753.6716,-5.2863,5.2897,26.92210213539797
1,51.59999680519104,3613.6917,2759.7121,-6.321,6.7006,33.161663625723
2,51.70000886917114,3609.1433,2754.1503,-4.8999,4.8371,24.786870944175266
1,51.70000886917114,3612.9992,2760.359,-6.1505,6.1581,31.332586269658623
2,51.790022134780884,3608.6522,2754.7867,-5.1113,5.4177,26.81380462188833
1,51.790022134780884,3612.4542,2760.9638,-6.2991,6.5161,32.62684985497681
2,51.90001630783081,3608.2604,2755.3649,-4.8523,5.4998,26.40364169346342
1,51.90001630783081,3611.762,2761.7092,-6.5818,6.9273,34.39979929925174
2,52.00001406669617,3607.7008,2755.9025,-5.146,5.4721,27.04201396999861
1,52.00001406669617,3611.1321,2762.4435,-6.5618,7.187,35.03489745368751
2,52.10002303123474,3607.1585,2756.6933,-5.0419,5.6305,27.20878139030853
1,52.10002303123474,3610.6676,2763.0096,-5.1273,5.8485,28.00007645915275
2,52.200005769729614,3606.833,2757.0743,-4.9891,5.5326,26.819584805645295
1,52.200005769729614,3609.9869,2763.7313,-6.1124,6.7959,32.90519943393749
2,52.30001950263977,3606.2312,2757.785,-5.2439,5.7438,27.999050777196004
1,52.30001950263977,3609.3638,2764.4175,-5.9281,6.5638,31.840334279777903
2,52.3900146484375,3605.7014,2758.4407,-5.3156,5.8575,28.475501550378354
1,52.3900146484375,3608.8088,2764.9577,-5.7357,6.0628,30.045617756285193
2,52.50001311302185,3605.3532,2758.7487,-5.1465,5.3597,26.749925019827625
1,52.50001311302185,3608.1935,2765.7238,-6.235,7.0133,33.7828116132213
2,52.600013732910156,3604.8438,2759.4062,-5.0275,5.3571,26.448187565759586
1,52.600013732910156,3607.5227,2766.3938,-6.0415,6.4457,31.803870028510683
2,52.71005630493164,3604.377,2759.974,-5.0347,5.3933,26.56104518238693
1,52.71005630493164,3606.8521,2767.1049,-6.3222,6.7291,33.23932844484076
2,52.79999923706055,3603.8753,2760.6115,-5.0498,5.4835,26.836123223714715
1,52.79999923706055,3606.0472,2767.7406,-6.84,6.4142,33.75709108993842
2,52.90001606941223,3603.3208,2761.1113,-5.3824,5.3876,27.41594731573578
1,52.90001606941223,3605.2926,2768.4173,-7.338,6.7662,35.93292467170464
2,53.0000114440918,3602.7553,2761.6412,-5.5978,5.3236,27.810106438631266
1,53.0000114440918,3604.5964,2769.1386,-7.304,7.047,36.53753932601373
2,53.0900194644928,3602.1892,2762.2604,-5.6233,5.3515,27.945846106611267
1,53.0900194644928,3603.8578,2769.7333,-7.1405,6.4158,34.55798054537331
2,53.200010776519775,3601.7056,2762.6005,-5.7035,4.9789,27.255437488354506
1,53.200010776519775,3603.0877,2770.3552,-7.7332,6.6914,36.81468079383549
2,53.31007766723633,3601.1323,2763.1921,-5.5408,4.8725,26.562467933804644
1,53.31007766723633,3602.2495,2770.9672,-7.4379,5.9692,34.3330746867798
2,53.390002965927124,3600.4588,2763.7787,-5.828,4.8819,27.369124386169172
1,53.390002965927124,3601.3354,2771.5697,-7.8301,5.7835,35.04398698563849
2,53.50001239776611,3599.9505,2764.1539,-6.0421,4.7674,27.70715745440517
1,53.50001239776611,3600.5467,2772.2159,-8.4474,6.4571,38.277448777618396
2,53.59000563621521,3599.3459,2764.6937,-5.9278,4.6499,27.122215280762006
1,53.59000563621521,3599.8699,2772.6669,-7.3072,5.311,32.52015576848303
2,53.70002198219299,3597.7156,2766.4669,-4.0811,3.8393,20.171440157608977
1,53.70002198219299,3598.9607,2773.4238,-8.2799,6.3715,37.611430724310395
2,53.800018548965454,3597.0947,2767.0521,-4.7872,4.5078,23.67189428526581
1,53.800018548965454,3598.2699,2773.9705,-7.4151,5.7672,33.817838161183516
2,53.9000084400177,3596.3445,2767.5659,-5.8036,4.7263,26.944667618361894
1,53.9000084400177,3597.545,2774.6244,-7.3133,6.0342,34.13284646537409
2,54.00001811981201,3595.7646,2768.0381,-5.8036,4.7263,26.944667618361894
1,54.00001811981201,3596.8075,2775.3211,-7.3392,6.3959,35.04621604555904
2,54.10002160072327,3595.3002,2768.6476,-5.2641,5.014,26.171515904463767
1,54.10002160072327,3596.1427,2775.9423,-6.7884,6.081,32.80959805998239
2,54.190030574798584,3594.9193,2769.1928,-4.8683,5.3251,25.97420205326816
1,54.190030574798584,3595.5806,2776.5159,-6.5497,6.127,32.28754466054054
2,54.300007581710815,3594.2449,2769.8254,-5.6389,5.7519,28.99766967856555
1,54.300007581710815,3594.7616,2777.2573,-7.232,6.6681,35.412982727604295
2,54.400020599365234,3593.8609,2770.4394,-5.0412,6.0092,28.237446764125114
1,54.400020599365234,3594.1952,2777.9269,-6.7547,6.8009,34.50712446994098
2,54.500017404556274,3593.3101,2770.937,-5.3445,5.7487,28.25741612289418
1,54.500017404556274,3593.492,2778.7199,-7.0249,7.4052,36.74579218588163
2,54.60002326965332,3592.8618,2771.5338,-4.9043,5.737,27.171136234438194
1,54.60002326965332,3593.1039,2779.2878,-5.6369,6.5813,31.195231059378287
2,54.70002055168152,3592.3613,2772.2756,-4.53,5.9218,26.840798302405243
1,54.70002055168152,3592.4696,2780.0445,-5.4415,6.4175,30.290150236669348
2,54.80002188682556,3591.919,2772.9206,-4.7486,6.4376,28.79817647927035
1,54.80002188682556,3592.0224,2780.7741,-5.4147,7.082,32.09328828846306
2,54.91006946563721,3591.3363,2773.6504,-5.1112,6.6882,30.303444448656332
1,54.91006946563721,3591.3181,2781.7347,-5.9876,7.9894,35.942690284885465
2,55.00002408027649,3590.972,2774.2185,-4.3701,6.0789,26.952149411340095
1,55.00002408027649,3590.8608,2782.4492,-5.2398,7.4031,32.651304134812136
2,55.11006164550781,3590.5158,2774.7938,-4.6211,6.2104,27.86772844124903
1,55.11006164550781,3590.2261,2783.228,-5.8634,7.8503,35.27387756774126
2,55.21005082130432,3589.9489,2775.4833,-4.8654,6.2456,28.501369954779367
1,55.21005082130432,3589.737,2783.7755,-5.2421,6.5841,30.297798739367185
2,55.30002784729004,3589.4597,2776.1696,-4.874,6.4796,29.189117054025463
1,55.30002784729004,3589.1729,2784.4432,-5.3927,6.6177,30.73210306628559
2,55.41006898880005,3588.8044,2776.7779,-5.7507,6.6725,31.711240520522058
1,55.41006898880005,3588.3837,2785.1761,-6.6001,7.2276,35.23580284510628
2,55.500014781951904,3588.5013,2777.2286,-4.1492,5.2225,24.012395859105773
1,55.500014781951904,3587.8451,2785.7811,-5.548,6.1384,29.78665726357357
2,55.600013732910156,3587.815,2777.9691,-5.374,6.342,29.925689405592646
1,55.600013732910156,3587.1835,2786.3437,-6.3095,6.4012,32.35700180644678
2,55.70000219345093,3587.3206,2778.4192,-5.0117,5.3677,26.437175505957516
